Date,Open,High,Low,Close,Turnover (Rs. Cr)
22-Dec-99,1429.15,1486.9,1429.15,1481.7,1533.24
23-Dec-99,1481.6,1510.85,1481.6,1488.35,762.07
24-Dec-99,1488.05,1489.9,1453.35,1459,1124.56
27-Dec-99,1459.65,1460.5,1427.7,1432.1,1066.84
28-Dec-99,1427.45,1451.35,1418.85,1442.2,1398.02
29-Dec-99,1443.9,1483.4,1443.9,1476.35,1499.07
30-Dec-99,1489.2,1504.95,1476.75,1480.45,911.02
03-Jan-00,1482.15,1592.9,1482.15,1592.2,884.15
04-Jan-00,1594.4,1641.95,1594.4,1638.7,1973.69
05-Jan-00,1634.55,1635.5,1555.05,1595.8,3084.79
06-Jan-00,1595.8,1639,1595.8,1617.6,2531.18
07-Jan-00,1616.6,1628.25,1597.2,1613.3,1914.63
10-Jan-00,1615.65,1662.1,1614.95,1632.95,2375.35
11-Jan-00,1633.25,1639.9,1548.25,1572.5,2596.95
12-Jan-00,1572.3,1631.55,1571.7,1624.8,1895
13-Jan-00,1627.85,1671.15,1613.65,1621.4,2237.61
14-Jan-00,1622.15,1627.4,1591.4,1622.75,1979.98
17-Jan-00,1623.5,1668.45,1604.65,1611.6,2161.59
18-Jan-00,1611.65,1615.15,1587.85,1606.7,1787.35
19-Jan-00,1610.05,1644.45,1608.85,1634.85,2162.92
20-Jan-00,1634.65,1644.4,1596.65,1601.1,2016.77
21-Jan-00,1601.25,1626.5,1593.2,1620.6,2012.48
24-Jan-00,1623.05,1645,1608.3,1613.6,1905.45
25-Jan-00,1612.95,1613.65,1579.55,1586.4,1884.76
27-Jan-00,1600.5,1633.55,1600.05,1603.9,1956.9
28-Jan-00,1603.65,1610.9,1592.7,1599.1,2147.53
31-Jan-00,1598.35,1598.35,1538.7,1546.2,1501.04
01-Feb-00,1546.2,1554.15,1521.4,1549.5,1692.07
02-Feb-00,1554.2,1605.9,1554.2,1588,1760.18
03-Feb-00,1591.25,1616.7,1591.25,1597.9,1538.89
04-Feb-00,1598.5,1621.35,1596.45,1599.75,1694.66
07-Feb-00,1599.8,1645.9,1599.8,1636.6,2036.07
08-Feb-00,1636.6,1676.1,1636.6,1662.75,1975.29
09-Feb-00,1666.95,1731.65,1666.7,1689.65,2096
10-Feb-00,1692.1,1713.7,1692.1,1711.2,1664.86
11-Feb-00,1712.85,1771.65,1712.85,1756,1834.58
14-Feb-00,1777.75,1795.45,1738.75,1744.5,1728.72
15-Feb-00,1744.5,1744.5,1694.45,1702.55,2370.94
16-Feb-00,1704.85,1742.8,1704.15,1711.1,1811.4
17-Feb-00,1710.05,1753.1,1710.05,1742.1,1822.56
18-Feb-00,1742.3,1764.15,1713.45,1717.8,1473.39
21-Feb-00,1719.55,1767.8,1719.55,1753.5,1918.38
22-Feb-00,1754.2,1781.05,1733.55,1739.05,2416.67
23-Feb-00,1745.2,1818.15,1689.2,1696.4,2389.28
24-Feb-00,1696.4,1751.6,1693.1,1732,1915.24
25-Feb-00,1734.05,1757.05,1699.25,1710.45,1235.84
28-Feb-00,1711.15,1726.65,1670.75,1722.55,1486.21
29-Feb-00,1722.85,1783.3,1626.35,1654.8,3207
01-Mar-00,1661.5,1727.9,1630,1712.7,1722.99
02-Mar-00,1713.65,1773.85,1690.05,1696.55,1458.68
03-Mar-00,1696.45,1719.15,1644.4,1656,1748.95
06-Mar-00,1656,1721,1656,1688.5,1503.59
07-Mar-00,1711.85,1730.85,1684.9,1702.75,1955.02
08-Mar-00,1717.75,1765.25,1654.45,1666.35,2436.16
09-Mar-00,1667.45,1692.25,1595.45,1646.25,2343.6
10-Mar-00,1647.85,1680.45,1588.2,1602.75,1846.44
13-Mar-00,1601.4,1645,1553.45,1560.7,2339.72
14-Mar-00,1561.55,1571.3,1503.2,1567.05,2101.66
15-Mar-00,1546.8,1630.95,1538.7,1620.1,1975.52
16-Mar-00,1620.4,1621.2,1554.3,1562.2,1873.92
21-Mar-00,1563.3,1585.25,1542.65,1556.6,2021.33
22-Mar-00,1551.05,1604,1551.05,1589.6,1582.53
23-Mar-00,1590.3,1629.2,1544.5,1553.4,1645.35
24-Mar-00,1554.2,1579.4,1540.45,1569.55,1352.2
27-Mar-00,1570.45,1593.3,1555.75,1562.95,1218.6
28-Mar-00,1563.3,1575.85,1527.55,1568.6,1838.22
29-Mar-00,1569.3,1609.4,1553.4,1558.25,1468.66
30-Mar-00,1556.95,1557.85,1489.1,1549.5,1562.26
31-Mar-00,1545.55,1545.55,1493.9,1528.45,1757.77
03-Apr-00,1528.7,1555.5,1510.75,1534.75,1638.46
04-Apr-00,1534.05,1534.05,1420.85,1428.1,1071.07
05-Apr-00,1428.5,1467.4,1391.65,1434.65,1880.26
06-Apr-00,1436.15,1475.25,1381.05,1452.95,1850.96
07-Apr-00,1453.3,1558.05,1453.3,1557.15,1272.2
10-Apr-00,1557.55,1636.95,1557.55,1613,1932.64
11-Apr-00,1613,1631.6,1550.85,1624.65,2042.24
12-Apr-00,1624.4,1628.55,1586,1592.7,2074.92
13-Apr-00,1587.95,1587.95,1502.7,1518.65,1207.87
17-Apr-00,1518.55,1518.55,1412.45,1443.55,1109.7
18-Apr-00,1443.55,1478.85,1410,1414.8,1311.69
19-Apr-00,1417.75,1469.05,1375.05,1404.95,1939.59
20-Apr-00,1405.7,1425.55,1339.75,1415.65,2294.24
24-Apr-00,1416.05,1431.8,1371.85,1388,1720.02
25-Apr-00,1383.8,1383.8,1311.3,1359.45,1380.95
26-Apr-00,1362.5,1439.05,1362.5,1436.1,1395.49
27-Apr-00,1436.15,1455.85,1400.65,1416.9,2558.15
28-Apr-00,1419.9,1438,1396.55,1406.55,1442.25
02-May-00,1410,1421.5,1319.65,1333.45,1889.61
03-May-00,1330.15,1342.15,1258.1,1316.05,1815.26
04-May-00,1317.95,1385.15,1317.95,1380.55,1527.37
05-May-00,1381.9,1428.6,1381.9,1422.4,1883.38
08-May-00,1423.25,1436.6,1358.8,1365.05,2058.9
09-May-00,1362.45,1385.7,1328.05,1378.55,1523.07
10-May-00,1380.4,1391.35,1359.65,1363.15,1577.07
11-May-00,1359.1,1359.1,1295.95,1304.55,1553.33
12-May-00,1305.3,1326.3,1276.4,1282.8,1576.03
15-May-00,1281.3,1311.7,1220.7,1299.25,1747.61
16-May-00,1300.2,1310.45,1287.8,1306.85,1238.38
17-May-00,1310.8,1347.7,1303.75,1311.65,1662.6
18-May-00,1311.3,1316.2,1289.55,1293.4,1201.14
19-May-00,1293.45,1293.45,1252.7,1268,1507.05
22-May-00,1267.85,1267.85,1228.4,1233,1051.53
23-May-00,1229.25,1230.9,1203.2,1224.4,1240.47
24-May-00,1224.5,1246.25,1201.5,1235.9,1573.85
25-May-00,1237,1269.8,1235.7,1247.65,1835.71
26-May-00,1247.1,1278.75,1232.85,1275.35,1691.57
29-May-00,1273.7,1317.75,1267.4,1311.05,2324.35
30-May-00,1310.8,1347.3,1304.95,1344.85,1885.23
31-May-00,1355.35,1410.75,1355.35,1380.45,1883.79
01-Jun-00,1380.4,1380.4,1345.1,1349,1837.2
02-Jun-00,1350.15,1395.35,1350.15,1389.25,2355.95
05-Jun-00,1390.95,1461.05,1390.95,1404.6,2610.47
06-Jun-00,1405.45,1426.15,1392.7,1421.75,1919.16
07-Jun-00,1423.4,1442.7,1413.8,1430.35,2513.05
08-Jun-00,1430.5,1468.7,1430.5,1463.65,2210.67
09-Jun-00,1464.3,1485.5,1458.9,1467.2,2813.85
12-Jun-00,1464.4,1477.55,1437.15,1440.4,1536.29
13-Jun-00,1438.8,1438.8,1411.9,1432.9,1929.73
14-Jun-00,1434.95,1459.15,1423.95,1435.5,2058.68
15-Jun-00,1437,1452.8,1422.4,1445.25,2161.96
16-Jun-00,1443.15,1480.85,1441.6,1477.3,2365.22
19-Jun-00,1477.55,1510.45,1477.55,1498.75,2603.38
20-Jun-00,1498,1518.05,1497.05,1507.1,2164.97
21-Jun-00,1524.05,1539.1,1470.4,1475.15,2174.65
22-Jun-00,1475.65,1491.4,1461.3,1488.25,2293.65
23-Jun-00,1487.85,1499.85,1462.75,1472.2,2895.19
26-Jun-00,1472.15,1472.15,1431.25,1451.65,1640.31
27-Jun-00,1452.8,1467.15,1448.95,1454.3,2187.36
28-Jun-00,1453.7,1474.7,1445.6,1470,1540.08
29-Jun-00,1471.35,1505.75,1471.35,1492.35,2256.54
30-Jun-00,1490.2,1490.65,1462.45,1471.45,2011.95
03-Jul-00,1473.45,1498.7,1473.45,1495.25,2570.28
04-Jul-00,1496.15,1516.8,1494.8,1511.3,2262.39
05-Jul-00,1511.5,1530.9,1511.5,1526.05,2510.18
06-Jul-00,1525.15,1525.15,1504.05,1516.8,2020.33
07-Jul-00,1517,1528.15,1513.4,1517.6,1801.54
10-Jul-00,1518.15,1523.2,1502.7,1509.65,1774.42
11-Jul-00,1510.55,1523.1,1506.15,1518.55,2423.52
12-Jul-00,1518.7,1537.1,1507.95,1533.35,2379.45
13-Jul-00,1535.55,1564.75,1513.65,1522.6,2969.5
14-Jul-00,1522.2,1534.35,1505.9,1509.75,3559.29
17-Jul-00,1509.25,1512.25,1475.15,1479.65,2262.55
18-Jul-00,1479.3,1482.9,1458.6,1463.1,2404.76
19-Jul-00,1464.55,1468.55,1432.85,1435.8,2307.28
20-Jul-00,1434.95,1443.25,1416,1424.2,2135.42
21-Jul-00,1424.9,1435.2,1394.3,1397.25,2505.76
24-Jul-00,1397.05,1397.05,1310.85,1317.75,2259.71
25-Jul-00,1317.35,1363.45,1269.25,1348.9,2981.2
26-Jul-00,1350.8,1371.8,1315.15,1318.25,2078.39
27-Jul-00,1317,1342.75,1291.3,1338.05,2588.56
28-Jul-00,1337.7,1359.4,1327.95,1333.8,2647.66
31-Jul-00,1333.3,1343.65,1317.3,1332.85,1710.44
01-Aug-00,1332.85,1344.5,1322.6,1326.85,1646.5
02-Aug-00,1323.7,1333.85,1312.25,1331.9,1517.09
03-Aug-00,1330.7,1339.4,1319,1321.25,2003.92
04-Aug-00,1320.25,1333.15,1302.65,1318.55,2398.1
07-Aug-00,1319.7,1321.7,1299.9,1310.8,1755.17
08-Aug-00,1312.1,1348.25,1311.15,1345.6,2702.94
09-Aug-00,1345.95,1363.95,1341.05,1344.95,2278.45
10-Aug-00,1345.25,1360.4,1325.15,1328,2141.22
11-Aug-00,1328.15,1328.15,1306.6,1310.75,1801.61
14-Aug-00,1312.25,1321.55,1295.45,1317.9,1754.49
16-Aug-00,1319.35,1354.95,1319.35,1351.45,2017.68
17-Aug-00,1351.5,1363.05,1334.95,1341.4,2036
18-Aug-00,1342,1360.65,1339.05,1358.05,2759.83
21-Aug-00,1358.75,1374.5,1358.75,1370.25,2623.58
22-Aug-00,1370.75,1394.9,1370.75,1381.2,2682.16
23-Aug-00,1381.6,1398.9,1376.9,1386.05,2909.66
24-Aug-00,1386.3,1390.45,1374.9,1386.95,2495.19
25-Aug-00,1387.35,1396.1,1377.75,1381.25,2737.87
28-Aug-00,1379.6,1383.45,1368.25,1369.85,1762.03
29-Aug-00,1368.65,1373.55,1360.65,1367.7,1904.42
30-Aug-00,1369.9,1384.85,1369.8,1375.95,2125.99
31-Aug-00,1376.5,1397.3,1375.9,1394.1,2911.67
04-Sep-00,1395.95,1433.15,1395.95,1427.75,3166.7
05-Sep-00,1428.05,1434.65,1420.9,1428.25,2260.14
06-Sep-00,1430.9,1444.45,1421,1435.35,2500.5
07-Sep-00,1434.7,1450.2,1424.35,1439.75,2438.64
08-Sep-00,1440.6,1453.15,1440.6,1450.05,2895.93
11-Sep-00,1449.35,1469,1448.95,1456.35,2813.46
12-Sep-00,1457.1,1470.55,1447.8,1467.65,2577.54
13-Sep-00,1467.65,1482,1452.6,1456.15,2469.6
14-Sep-00,1456.75,1466.65,1437.85,1445.3,3029.32
15-Sep-00,1443.25,1451.05,1411.55,1417.2,2754.79
18-Sep-00,1416.05,1416.05,1352.1,1354.35,2370.04
19-Sep-00,1351.8,1361.7,1295.3,1317,2743.89
20-Sep-00,1317.8,1351.1,1311.1,1342.9,1857.75
21-Sep-00,1341.65,1347.4,1325.75,1329.85,1601.33
22-Sep-00,1329.1,1329.1,1261.2,1266.45,2465.04
25-Sep-00,1268.4,1305.1,1268.4,1292.55,1999.04
26-Sep-00,1292.9,1298.25,1261,1267.9,1908.5
27-Sep-00,1267.45,1299,1249.35,1292.55,2127.47
28-Sep-00,1292.4,1302.75,1260.8,1266.4,2528.87
29-Sep-00,1267.3,1284.15,1264.4,1271.65,2024.29
03-Oct-00,1270.75,1288.15,1254.35,1282,2010.96
04-Oct-00,1281.45,1300.05,1275.8,1297.8,1894.67
05-Oct-00,1296.1,1306.45,1282.5,1284.75,2106.74
06-Oct-00,1284.35,1287.85,1262.65,1285,2554.93
09-Oct-00,1285.05,1286.35,1264.2,1267.3,1548.95
10-Oct-00,1268.7,1272.75,1230.05,1238.95,2256.73
11-Oct-00,1232.85,1234.1,1193.8,1201.9,2499.47
12-Oct-00,1201.3,1214.35,1185.1,1206.25,2798.13
13-Oct-00,1205.7,1205.7,1167.5,1176.75,2407.17
16-Oct-00,1177.85,1228.8,1173.35,1175.45,2416.43
17-Oct-00,1174.3,1174.3,1140.6,1158.05,2530.89
18-Oct-00,1157.05,1157.05,1122.8,1136,1875.79
19-Oct-00,1135.65,1171.5,1108.2,1166.15,2565.29
20-Oct-00,1166.2,1202.7,1166.2,1172,2906.96
23-Oct-00,1171.75,1172.15,1141.45,1143.95,2018.46
24-Oct-00,1143,1155.35,1132.9,1152.45,1919.5
25-Oct-00,1158.2,1190.4,1157.25,1183.9,2299.96
26-Oct-00,1182.8,1188.2,1176.6,1186.3,511.66
27-Oct-00,1186.95,1192.9,1171.85,1178.7,1588.58
30-Oct-00,1178.75,1185.8,1164.25,1167.15,1313.3
31-Oct-00,1167.2,1175.6,1155.15,1172.75,1554.54
01-Nov-00,1178.25,1203.85,1177.1,1200.8,1915.83
02-Nov-00,1201.25,1226.35,1199.75,1224.85,2364.68
03-Nov-00,1225,1249.2,1225,1242.05,2652.14
06-Nov-00,1242.15,1261.4,1236.65,1240.25,2454.65
07-Nov-00,1239,1249.1,1232.35,1246.75,2027.09
08-Nov-00,1246.65,1277.25,1246.65,1266.8,2992.44
09-Nov-00,1266.75,1275.55,1255.95,1269.95,1986.91
10-Nov-00,1271.35,1271.4,1237.5,1239.55,2052.48
13-Nov-00,1239.35,1239.35,1199.95,1208.05,1899.45
14-Nov-00,1207.2,1246.9,1207.05,1242.85,2281.33
15-Nov-00,1245,1270.1,1243.2,1247.05,2293.81
16-Nov-00,1246.6,1254.55,1228.6,1233.25,1859.78
17-Nov-00,1232.35,1238,1216.9,1236,1993.84
20-Nov-00,1236,1241.75,1231.05,1237.6,1659.55
21-Nov-00,1236.95,1237.85,1224.3,1235,1818.89
22-Nov-00,1235.85,1247.5,1220.05,1222.35,2208.16
23-Nov-00,1221.2,1223.05,1209.85,1216,1800.94
24-Nov-00,1216.05,1230,1216.05,1225.2,2084.2
27-Nov-00,1225.4,1254.45,1225.35,1252.9,2070.79
28-Nov-00,1252.9,1275.45,1248.9,1272.75,2375.92
29-Nov-00,1272.25,1281,1253.45,1264.75,2429.91
30-Nov-00,1264.75,1272.1,1258.4,1268.15,2361.41
01-Dec-00,1268.1,1280.5,1255.2,1276.2,3091.99
04-Dec-00,1276.25,1290,1273.65,1275.6,2088.01
05-Dec-00,1275.7,1288.2,1275.5,1284.65,2256.91
06-Dec-00,1284.85,1319.85,1284.85,1298.55,2780.3
07-Dec-00,1298.9,1308.45,1295.1,1302.5,2464.25
08-Dec-00,1303.3,1317.2,1303.3,1313.7,2863.44
11-Dec-00,1313.7,1333.5,1313.7,1332.15,2586.01
12-Dec-00,1332.2,1341.75,1327.6,1333.35,2806.79
13-Dec-00,1333.8,1360.8,1333.8,1354.3,3024.52
14-Dec-00,1354.45,1369.5,1346.15,1349.35,3341.29
15-Dec-00,1349.25,1349.25,1308.15,1312.6,3740.95
18-Dec-00,1310.15,1321.65,1297.2,1317.6,2477.56
19-Dec-00,1317.75,1325.6,1307,1310.5,2579.3
20-Dec-00,1312.8,1313.4,1285.45,1295.25,2478.43
21-Dec-00,1294.25,1294.25,1257.1,1277.4,2879.79
22-Dec-00,1278.95,1292.8,1237.3,1242,3211.95
26-Dec-00,1242.05,1248.5,1207.95,1212,2571.19
27-Dec-00,1212.15,1239,1208.75,1228.3,2341.92
28-Dec-00,1229.35,1253.6,1229.35,1248.95,2178.25
29-Dec-00,1249,1265.9,1242.25,1263.55,2582.9
01-Jan-01,1263.5,1276.15,1250.65,1254.3,2054.04
02-Jan-01,1254.25,1279.6,1248.55,1271.8,2396.31
03-Jan-01,1271.8,1293.55,1263.95,1291.25,3065.46
04-Jan-01,1291.3,1331.35,1291.3,1307.65,3483.97
05-Jan-01,1307.55,1330.3,1306.25,1327.25,3639.04
08-Jan-01,1327.35,1334.2,1303.35,1309.25,3651.15
09-Jan-01,1309.2,1323.4,1304.9,1311.65,3351.6
10-Jan-01,1311.65,1324.35,1285.3,1287.3,3241.99
11-Jan-01,1287.5,1296.75,1275.95,1280.4,2868.47
12-Jan-01,1280.45,1298.85,1279.4,1286.75,3175.14
15-Jan-01,1286.85,1295.2,1277.85,1286.75,2987.34
16-Jan-01,1287,1302.6,1279.85,1293.05,2446.32
17-Jan-01,1299.4,1312.35,1295.3,1297.9,2505.48
18-Jan-01,1297.95,1309.95,1297.95,1305.95,2877.32
19-Jan-01,1306,1333.5,1306,1329.1,3884.88
22-Jan-01,1329.3,1351.85,1329.3,1348,3431.75
23-Jan-01,1347.95,1362.05,1346.5,1355.2,3194.53
24-Jan-01,1355.35,1371.1,1355.35,1365.95,3539.69
25-Jan-01,1366.05,1374.2,1353.5,1370.1,3144.28
29-Jan-01,1368.55,1368.55,1312.1,1342.05,2558.29
30-Jan-01,1342.1,1382.55,1342.05,1379.7,3091.38
31-Jan-01,1385.85,1396.05,1369,1371.7,3146.87
01-Feb-01,1371.5,1373.5,1340.95,1359.15,3461.96
02-Feb-01,1359.1,1384.9,1355.3,1378.85,3694.61
05-Feb-01,1378.8,1392.15,1373.45,1382.6,2861.32
06-Feb-01,1382.7,1395.4,1382.7,1387.1,2481.57
07-Feb-01,1387.3,1391.85,1368.05,1370.8,3314.96
08-Feb-01,1370.65,1396.8,1365.05,1395.5,3337.81
09-Feb-01,1395.55,1416.3,1395.55,1405.7,4035.82
12-Feb-01,1405.7,1416.45,1397.6,1402.2,2633.92
13-Feb-01,1402.2,1412.7,1386.65,1391.2,2934.5
14-Feb-01,1393.15,1396.35,1380.65,1393.35,2350.77
15-Feb-01,1393.35,1421,1393.35,1416.7,3232.2
16-Feb-01,1415.85,1422.95,1376.15,1381.35,3447.26
19-Feb-01,1381.4,1392.05,1369.45,1384.8,2424.58
20-Feb-01,1384.85,1392.8,1380.4,1383.85,2751.01
21-Feb-01,1383.9,1389.55,1364.25,1370.1,3407.27
22-Feb-01,1370.05,1370.05,1335.65,1355.1,3316.2
23-Feb-01,1355.1,1362.8,1314.1,1320.45,3157.89
26-Feb-01,1320.9,1325.2,1299.05,1312.4,2502.12
27-Feb-01,1312.45,1324,1281.9,1295.55,3048.46
28-Feb-01,1295.3,1362.25,1294.6,1351.4,4615.87
01-Mar-01,1351.75,1399.55,1345.05,1358.05,4332.02
02-Mar-01,1360.25,1386.75,1301.8,1306.35,3689.81
05-Mar-01,1304.85,1316.45,1259.1,1271.45,3470.85
07-Mar-01,1272.8,1311.1,1249.45,1290.5,2866.47
08-Mar-01,1290.85,1307.95,1279.3,1292.85,1680.91
09-Mar-01,1292.7,1292.7,1219.35,1254.75,1460.2
12-Mar-01,1253.25,1253.25,1193.95,1197.95,1272.03
13-Mar-01,1197.85,1201.15,1098.75,1124.7,1577
14-Mar-01,1125.15,1200.25,1114.6,1194.2,1020.5
15-Mar-01,1191.6,1219.7,1170.7,1217.15,1143.24
16-Mar-01,1216.9,1233.4,1179.6,1193.55,1275.81
19-Mar-01,1192.85,1201.7,1173.15,1186.7,829.16
20-Mar-01,1186.8,1193.35,1162.35,1170.95,760.99
21-Mar-01,1168.8,1212.2,1156.15,1207.1,879.1
22-Mar-01,1206.45,1218.35,1184.95,1187.55,873.61
23-Mar-01,1187.6,1196.55,1139.65,1161.3,1023.14
26-Mar-01,1159.85,1165.65,1147.5,1161.5,661.75
27-Mar-01,1161.6,1182.7,1157.25,1177.75,1088.95
28-Mar-01,1177.55,1209.6,1177.55,1206.2,990.27
29-Mar-01,1204.9,1210.1,1185,1195.1,975.78
30-Mar-01,1195.05,1195.25,1144.65,1148.2,923.17
02-Apr-01,1148.1,1148.1,1094.35,1138.1,1053.6
03-Apr-01,1136.65,1153.1,1128.1,1149.25,796.52
04-Apr-01,1146.1,1146.15,1120.35,1136.65,681.11
06-Apr-01,1137.55,1171.85,1133.05,1139.6,996.96
09-Apr-01,1137.6,1138.55,1116.1,1128.35,746.64
10-Apr-01,1129.1,1129.75,1093.05,1103.05,999.09
11-Apr-01,1104.9,1116.85,1056.1,1066.8,1109.84
12-Apr-01,1066.75,1066.75,1001.8,1024.9,1273.94
16-Apr-01,1024,1049.4,1000.1,1044.6,981.33
17-Apr-01,1044.85,1072.9,1037.7,1067,1139.45
18-Apr-01,1066.5,1106.3,1063.05,1103.4,1344.85
19-Apr-01,1103.6,1159.3,1103.6,1144.45,1950.61
20-Apr-01,1145.75,1156.45,1120.6,1144,1411.68
23-Apr-01,1144.05,1162.05,1137.3,1149.75,1202.06
24-Apr-01,1149.6,1149.6,1128.4,1146.3,1061.69
25-Apr-01,1146.5,1162.85,1142.3,1155.35,1273.51
26-Apr-01,1155.4,1170.2,1138.85,1143.75,1172.46
27-Apr-01,1143.65,1143.65,1078.1,1101.3,1255.92
30-Apr-01,1101.45,1127.9,1101.45,1125.25,998.7
02-May-01,1125.45,1150.65,1125.25,1137.2,1209.72
03-May-01,1137.15,1139.85,1117.7,1122.05,1015.24
04-May-01,1121.45,1131.95,1113.65,1130.05,1056.54
07-May-01,1130.05,1145.4,1130.05,1139.2,933.42
08-May-01,1139.25,1151.95,1138.2,1148.95,1119.47
09-May-01,1149.9,1164.3,1145.25,1149.25,1460.92
10-May-01,1149.1,1151.6,1139.25,1144.95,1116.98
11-May-01,1144.1,1146.85,1136.9,1140.5,1001.02
14-May-01,1140.45,1146.25,1134.05,1140.8,846.02
15-May-01,1140.75,1147.75,1096.25,1145.3,1168.05
16-May-01,1147.1,1163.15,1146.05,1151.15,1161.42
17-May-01,1151.2,1179,1150.6,1174.95,1498.08
18-May-01,1175,1187.65,1169.2,1172.8,1343.77
21-May-01,1172.95,1182.65,1166.7,1169.45,988.83
22-May-01,1169.5,1176.2,1165.65,1168.1,995.49
23-May-01,1168.25,1181.8,1167,1179.1,1273.18
24-May-01,1179.1,1190.15,1177.55,1181.85,1441.5
25-May-01,1181.95,1188.5,1171.35,1174.9,1251.16
28-May-01,1174.95,1194.5,1174.45,1193.2,1242.39
29-May-01,1193.25,1202.05,1193.25,1198.45,1179.54
30-May-01,1199.5,1207,1173.75,1177.55,1563.28
31-May-01,1177.5,1177.5,1154.9,1167.9,1396.92
01-Jun-01,1168.1,1175.8,1146.9,1148.05,1218.63
04-Jun-01,1148,1154.45,1125.35,1127.2,1034.54
05-Jun-01,1127.15,1130.65,1106.8,1115.6,1243.75
06-Jun-01,1117.5,1132.95,1114,1115.7,936.19
07-Jun-01,1115.05,1116.1,1095.45,1112.35,1230.26
08-Jun-01,1112.45,1128.9,1112.45,1126.6,1271.25
11-Jun-01,1126.55,1134.8,1122.35,1131.1,1076.12
12-Jun-01,1131.05,1133.3,1121.8,1127.15,1116.51
13-Jun-01,1127.1,1132.95,1126.9,1129,958.25
14-Jun-01,1128.95,1128.95,1110.15,1112.75,1197.48
15-Jun-01,1112.7,1112.7,1084.2,1087.75,1458.47
18-Jun-01,1087.75,1087.75,1064.4,1078.3,1184.03
19-Jun-01,1078.25,1099.7,1075.45,1096.65,1087.34
20-Jun-01,1096.35,1100.55,1084.7,1097.6,855.29
21-Jun-01,1097.9,1102.45,1090.25,1095.2,1057.13
22-Jun-01,1095.85,1097.8,1081.3,1087.65,958.3
25-Jun-01,1087.1,1087.1,1064.4,1067,1069.36
26-Jun-01,1066.4,1099.8,1060.05,1096.6,1435.58
27-Jun-01,1096.6,1102.8,1086.75,1096.1,1311.87
28-Jun-01,1095.85,1101,1090.2,1094,909.99
29-Jun-01,1094.05,1114.35,1091.05,1107.9,1158.05
02-Jul-01,1108.35,1119.55,1097.95,1100.75,496.49
03-Jul-01,1097.4,1097.4,1066.05,1069.8,878.07
04-Jul-01,1068.05,1074.6,1062.2,1067.95,778.96
05-Jul-01,1068.35,1079.35,1066.95,1069.75,661
06-Jul-01,1069.15,1069.15,1059.6,1065.1,748.98
09-Jul-01,1064.8,1064.8,1052.1,1059.5,554.89
10-Jul-01,1059.95,1078.1,1059.25,1072.05,728.3
11-Jul-01,1072.15,1088.5,1068.35,1083.65,895.22
12-Jul-01,1083.8,1109,1083.8,1105.5,1106.05
13-Jul-01,1105.7,1127.15,1103.3,1110.45,1241.43
16-Jul-01,1110.35,1116.7,1102.45,1105.55,871.5
17-Jul-01,1103.55,1106.05,1092.5,1103.1,802.97
18-Jul-01,1103.1,1108.45,1088.1,1091.95,853.04
19-Jul-01,1091.35,1091.35,1079.55,1085.9,980.76
20-Jul-01,1085.95,1089.95,1072.75,1077.7,1027.2
23-Jul-01,1076.15,1076.15,1063.4,1070.65,40.12
24-Jul-01,1065.95,1074.75,1064.5,1072.55,656.83
25-Jul-01,1072.45,1073.95,1062.15,1064.2,757.85
26-Jul-01,1063.9,1066.55,1050.15,1053.4,992.93
27-Jul-01,1053.2,1061.2,1046.9,1051.7,797.78
30-Jul-01,1051.45,1062.8,1050.9,1061.45,638.35
31-Jul-01,1061.45,1076.35,1053.6,1072.85,813.54
01-Aug-01,1073,1077.7,1059.75,1063.15,1210.4
02-Aug-01,1064.25,1070.05,1059.55,1066,986.3
03-Aug-01,1066.4,1077.55,1066.2,1074.6,1090.03
06-Aug-01,1074.2,1082.4,1072.55,1075.25,792.26
07-Aug-01,1074.35,1079.3,1070.2,1072.1,622.5
08-Aug-01,1071.75,1072.1,1059.55,1068,753.16
09-Aug-01,1068.1,1072.6,1061.4,1070.65,653.17
10-Aug-01,1070.65,1076.7,1069.05,1071.15,589.35
13-Aug-01,1070.95,1081.4,1061.05,1063,560.72
14-Aug-01,1063.05,1076.6,1062.2,1075.5,1041.96
16-Aug-01,1075.2,1083.7,1072.95,1078.95,1076.1
17-Aug-01,1079,1084,1067.6,1069.2,1062.05
20-Aug-01,1062.5,1067.95,1061,1063.75,737.19
21-Aug-01,1063.65,1071.2,1062.3,1068.7,819.92
23-Aug-01,1068.7,1079,1065.7,1071.5,781.45
24-Aug-01,1071.5,1076.7,1064.9,1069.15,987.93
27-Aug-01,1064.05,1078.35,1064.05,1072.55,995.64
28-Aug-01,1072.35,1076.85,1069.6,1070.65,914.76
29-Aug-01,1070.55,1074.5,1066.45,1067.45,890.26
30-Aug-01,1068.3,1070.25,1061.9,1064.15,1007.65
31-Aug-01,1064.1,1064.1,1051.75,1053.75,991.32
03-Sep-01,1054.65,1059.9,1046.35,1048.05,910.1
04-Sep-01,1048.2,1053.25,1043.3,1048.2,1166.58
05-Sep-01,1047.25,1051.55,1043.3,1045,1357.6
06-Sep-01,1047.7,1048.2,1033.4,1036.1,1468.91
07-Sep-01,1036.35,1037.35,1026.45,1035.2,1523.8
10-Sep-01,1035,1045.3,1031.45,1033.4,1179.32
11-Sep-01,1033.35,1037.45,1020.7,1023.4,1169.99
12-Sep-01,1023.25,1023.25,957.95,982.2,1086.01
13-Sep-01,982.2,993.05,969,971.7,1307.87
